userId,similarUsers
3077,7954;45;2883;1510;11915;5719;4473;11376;12173;103
3078,1876;6634;10823;80;9603;3675;8821;12140;5781;7974
3079,9659;10727;1562;9608;95;5051;3982;6801;4965;2702
3080,5039;11253;8880;11706;1753;5261;4043;11379;7709;1563
3081,4582;7308;8009;12696;7177;3008;170;12320;4087;6563
3082,6814;9730;2085;5765;6775;8902;8092;12926;10901;10739
3083,3446;2063;1885;12334;4595;12173;2521;12799;2942;6928
3084,2243;4503;6496;80;1491;2406;3977;11297;1506;4078
3085,11615;12722;6319;3642;331;9605;11064;1126;11858;6453
3086,6619;215;10365;4031;7479;8752;7416;1422;269;9460
3087,5787;4111;7050;9747;9903;2792;2998;7715;10102;12157
3088,597;7701;3585;6325;8732;8497;4133;9616;10221;5305
3089,7525;8658;8893;11432;12781;1047;6530;8201;1973;8827
3090,6624;10627;9643;10189;8622;11614;5555;1450;7358;3638
3091,5422;11750;11301;6649;11086;10289;10144;8066;415;11087
3092,8729;9582;12695;5771;10143;1649;6316;6339;9813;10561
3093,14;3303;5635;5511;334;10663;1899;8502;239;11252
3094,657;6323;6069;9062;8622;9204;1356;316;11644;12816
3095,2773;1703;5402;6308;11161;779;4838;390;5490;2966
3096,3108;1671;8299;8080;8815;6615;804;4933;3515;5331
3097,10889;8999;1232;11533;10886;12054;3306;10153;2460;9585
3098,537;10710;11509;4255;1850;10993;8507;1001;9410;10788
3099,9938;4497;12481;1341;3860;8101;268;7810;12203;2045
3100,10824;3891;5771;10785;640;9254;10269;3504;400;5858
3101,11593;2204;1105;219;2102;1434;6483;5135;3140;6269
3102,6249;5328;9123;5336;4260;540;11517;6655;8178;239
3103,11410;11034;498;678;8432;4648;7213;6005;9393;9056
3104,3791;8952;1771;9389;601;7900;9867;6172;12602;3678
3105,9429;1551;8296;11918;1088;8923;11422;1953;3839;11822
3106,6213;4605;849;5832;12143;3771;12393;10382;12193;11735
3107,49;8779;5930;2718;745;1745;7691;2301;3126;2678
3108,3096;3277;4679;5134;8638;10853;6146;5833;5491;10559
3109,2910;4854;4928;5819;7969;9864;2473;2622;5543;6464
3110,5339;5717;8096;9993;11059;2929;11075;10192;525;12359
3111,3375;8860;2701;7076;2442;7269;4226;12159;10280;9528
3112,11429;4870;2416;9654;788;421;10178;7172;11852;9223
3113,4950;8046;6516;12349;2180;7033;4938;9634;805;7353
3114,3956;3395;9732;5810;3707;10793;10097;9039;7244;2282
3115,2607;12433;4958;4970;7485;11678;8120;2771;10154;11486
3116,7695;6907;4567;9172;4223;11211;11120;6937;2371;11896
3117,8249;4167;5871;1056;11998;3947;1053;4141;11123;6230
3118,9542;5400;7309;2980;8554;129;3469;11449;3596;8211
3119,12520;12240;10323;2550;7662;11088;12014;10631;4937;11715
3120,7226;2550;2146;10730;2473;5272;5460;9490;11862;959
3121,12542;12222;4977;7675;11017;1178;5665;1105;6193;7013
3122,5393;8598;2327;8636;2860;5826;9622;12164;19;9794
3123,6182;8973;881;526;875;11036;4597;12866;347;10427
3124,1675;6221;3497;10740;12643;7787;547;2782;501;1503
3125,10834;711;4230;8218;9118;9261;1255;1000;12166;6689
3126,12748;11158;2741;4000;793;30;276;651;3107;9652
3127,1806;10722;8194;2872;5067;11740;3044;10481;12481;7162
3128,2329;341;9828;12075;10143;222;10402;4691;7444;11836
3129,11924;3199;3977;11939;8564;2819;11915;72;3580;12430
3130,12526;3232;1815;1652;6281;239;214;3053;5395;5108
3131,12672;3945;3863;6465;11950;11156;1219;12569;9736;10545
3132,5180;10981;3272;848;4014;9158;1829;6006;9556;5499
3133,5598;11540;12822;10209;4637;8389;9829;7146;3745;1412
3134,3397;1321;5898;11131;800;11270;9536;6056;5788;101
3135,9954;7883;7737;2195;11701;10245;11306;12586;42;5922
3136,2897;9021;830;147;3197;1868;9074;5073;8391;11869
3137,1414;3294;5608;7211;12813;4948;8159;6950;1131;12802
3138,5229;305;4557;74;1745;2511;10326;2119;4669;10173
3139,7423;12120;10939;5908;6296;7300;3316;12160;3337;10272
3140,1522;3902;6028;1529;8575;6475;8272;4729;234;12713
3141,6875;2047;7843;9370;2631;6316;9332;10173;9783;12247
3142,5392;5397;11587;6462;2021;10005;12913;7050;10969;8159
3143,9455;1615;6635;1085;696;5051;3879;11313;12296;8601
3144,3919;2023;2018;1233;12010;10898;8050;12749;2455;3671
3145,6092;11327;480;11644;9563;3817;5695;10239;6976;6984
3146,3769;3719;5209;4088;11247;1942;9675;2961;389;1991
3147,9035;12651;6194;8966;5657;8461;3710;8609;9503;7178
3148,10225;5802;12625;11151;8427;12809;6882;10063;4141;5241
3149,10372;2898;9398;4575;5317;8197;2104;9691;6425;8442
3150,4245;9541;5708;11552;6438;3591;7560;4887;1757;6119
3151,8899;5048;4886;12421;170;8646;6412;3815;7518;4502
3152,1733;12905;4040;6964;6523;9215;7955;832;9876;5515
3153,2872;12341;963;4447;1380;11291;2149;11621;8166;11478
3154,7204;629;12001;3809;9390;262;9509;4006;11067;2135
3155,12479;1386;652;1090;6208;2186;3673;383;8140;626
3156,8484;9732;4721;10770;3983;3658;6018;2705;8977;8070
3157,796;6125;9623;12617;2358;7714;11706;547;8654;1568
3158,10746;8622;10161;5863;4385;4083;11397;6631;9537;11363
3159,1881;366;5128;3038;10456;11286;12162;237;8482;539
3160,7296;2073;4576;4916;154;6647;7749;11266;4794;3458
3161,7575;6261;985;4806;358;10613;1127;11144;8846;9023
3162,12756;9589;12377;11655;4096;10047;10870;11423;9955;5681
3163,8765;8498;1305;3288;8293;11784;2050;8402;2311;9956
3164,5305;7747;9587;6980;8066;3332;11506;5494;6415;8711
3165,12145;1833;2609;2533;12280;635;7042;7542;7712;5863
3166,7511;2138;11313;248;8870;8760;6068;11969;7087;558
3167,11019;7199;11096;4972;4477;7006;544;11657;1434;10786
3168,2836;1394;9548;1123;6161;10921;5707;8021;12897;9074
3169,4956;4626;1339;1524;3362;4402;8606;5087;2155;5909
3170,7498;3851;2212;10163;12448;7530;823;1639;8165;4578
3171,6520;6959;6522;10880;802;11527;4139;9027;6588;8902
3172,1377;6470;5045;4513;9273;9546;2601;3257;1584;1361
3173,4527;1549;1400;10204;4426;6272;11185;7241;1841;26
3174,4048;3724;7585;6793;8767;11886;11143;3474;6489;6705
3175,478;5528;12703;7497;2785;12029;9553;5754;3514;6414
3176,748;26;9324;7153;5548;1633;10140;1827;6820;3339
3177,6737;12260;2439;4400;12425;4694;10254;3418;4756;1525
3178,9472;559;8138;5834;11627;9843;11104;2198;2527;6476
3179,10355;7169;4887;7921;2375;239;4514;2077;120;8739
3180,811;809;8991;12816;753;8546;6140;10777;7393;2466
3181,9325;1146;6276;6936;4269;962;83;12678;7217;2009
3182,6089;9127;2487;10407;108;3828;11378;3915;1478;6474
3183,10822;9777;10434;3903;3844;7078;1040;12615;6640;3037
3184,3244;6077;4818;9971;2646;6467;7458;3456;7387;6095
3185,2682;8992;2069;11891;8160;8753;4966;6055;1112;3384
3186,1349;11058;7248;12857;6505;6960;8131;7013;6087;5436
3187,11917;6444;2183;5649;8354;12399;7397;8630;878;11624
3188,9336;3599;8188;3688;12827;5106;5930;12248;10984;4862
3189,12228;10827;3309;8751;4273;2488;7989;3298;12178;4953
3190,4064;12372;12787;3942;10474;12674;9229;569;1724;2726
3191,2868;12168;11102;9188;7821;3459;1311;9225;2358;5071
3192,9769;4663;11620;2632;12508;334;11275;1792;8689;5284
3193,2687;453;4965;10269;11278;2923;9971;3463;271;949
3194,3349;7983;2727;7453;3872;10661;5267;3256;10976;7084
3195,7225;11526;9504;2587;4890;5451;1982;12880;10988;5548
3196,3483;9335;11084;914;4732;2950;3424;9058;754;3976
3197,6153;7091;11670;3831;9683;3136;10195;4509;11968;7197
3198,11919;6876;8118;11862;4069;5410;10533;5696;10150;333
3199,3129;10987;8459;5519;6552;2021;11910;4883;4579;5444
3200,6588;7809;3763;3517;7670;1744;7402;2449;10821;2510
3201,4744;1893;663;8504;34;10664;9149;11075;7062;12359
3202,103;2065;1425;10561;7969;545;6914;8730;2482;2730
3203,11463;10931;7998;7566;2251;2122;9656;9260;2157;12810
3204,3820;6658;4853;11168;5564;7956;7636;8449;7071;6090
3205,5549;951;7885;1858;11517;5053;4850;2220;11092;1981
3206,2468;2869;1546;7084;9519;12245;289;12348;141;4635
3207,8813;8748;11819;1403;12551;810;9535;4501;1676;279
3208,601;9990;6565;8742;4038;8548;7692;11924;10133;4500
3209,4562;11546;3945;3999;12275;6405;2301;4732;6267;132
3210,12422;1932;11782;12408;239;9314;3366;2402;6019;1843
3211,9578;746;2346;8091;1851;9398;11047;8112;7901;9368
3212,167;12646;6362;4806;11617;6811;5945;9379;2774;9075
3213,11834;9152;9092;4736;7400;7449;3304;7868;9775;7913
3214,9263;12553;8110;3537;9484;3184;4867;8055;12242;12633
3215,10068;9012;7382;52;10225;10524;9278;5096;6533;2509
3216,10335;243;3451;992;7367;6865;12708;7743;8133;11569
3217,8862;9161;11488;9076;6559;7434;10120;9473;5168;241
3218,2669;161;6274;6177;7072;524;7509;9681;3238;7372
3219,1008;2112;12906;8125;1165;7955;2526;8748;6548;4297
3220,9926;4760;6412;11577;2461;1107;4718;11788;6433;7425
3221,172;4668;10125;12511;4525;6917;3106;4059;6817;3501
3222,6953;12118;12455;4811;544;2444;11481;8198;8029;8719
3223,757;12148;8794;2849;1572;4180;374;4342;6601;11465
3224,6531;10692;12372;6966;7491;5517;3277;4672;2168;218
3225,7610;11422;5192;929;5650;4090;3580;11966;9981;4687
3226,10977;5287;211;7035;5432;7830;4828;6125;6914;1844
3227,12810;4069;2186;826;6400;5997;2207;11340;10820;3316
3228,750;2898;1148;2913;544;1678;6001;8596;386;3312
3229,9966;2120;12906;9960;2103;3630;11583;6180;9754;3945
3230,478;12116;12660;12171;1488;6748;6049;1065;5202;10944
3231,2462;8594;7253;10086;5834;12750;788;3559;2114;511
3232,3130;765;4669;6638;1116;220;2759;11273;9483;5992
3233,9083;12308;1872;2997;9797;4959;11661;2850;6437;7522
3234,2244;12059;7717;1665;8478;3567;1287;662;2993;9271
3235,1448;5662;11376;6926;7333;2667;10972;6571;7868;93
3236,12899;1028;8787;5242;460;5053;6912;10423;11826;5091
3237,1504;404;1639;3847;11410;4570;4248;8639;9857;2465
3238,10888;3256;4139;6283;11029;1019;4925;2106;579;6561
3239,267;9139;6633;955;2284;10526;7588;2598;10430;1158
3240,8701;8672;6378;5200;923;11616;8720;12798;9966;2458
3241,5670;1900;7948;10377;2570;453;8837;12423;3508;2447
3242,1999;5446;242;4696;2586;6062;12044;4244;11214;465
3243,6357;5772;11248;9373;10096;3144;9206;1111;12875;9641
3244,3184;9147;3824;2892;2067;6850;5647;8142;8887;3028
3245,9759;8610;1526;9184;8157;4062;4799;1907;10873;1665
3246,242;2846;8455;12012;9169;7634;548;10921;903;6792
3247,4090;3447;8376;504;10112;5795;1422;4405;2677;11796
3248,3313;6480;2963;6329;2538;196;9398;9357;12347;3817
3249,12685;11768;12169;5883;8333;7536;5083;5586;5668;6839
3250,8542;7083;7277;8849;7366;567;8517;12026;3658;12656
3251,8772;984;2876;11265;2084;5932;2723;4651;6701;1986
3252,4130;9141;9602;4277;2171;2153;1971;6781;8486;10705
3253,10127;9730;11495;8506;11200;11901;2772;4611;5994;9787
3254,10049;12095;7347;12701;12282;4350;11134;5673;6199;10971
3255,8260;7774;6639;3816;5307;272;5082;11862;5986;2345
3256,3238;5528;10750;6525;3194;5817;11950;5198;10339;10615
3257,8074;3172;11326;6483;8899;6556;7652;5300;4396;4762
3258,8094;2404;2341;11977;8192;2107;10334;12067;11814;6856
3259,5935;12036;8008;6863;2615;6877;2835;8722;4641;8235
3260,3333;12450;1113;2686;476;2924;11193;8504;1893;2734
3261,10891;6663;9786;2598;4507;9160;737;8782;1540;11391
3262,5688;10624;2338;4578;49;10131;2190;5006;9187;3659
3263,1420;2797;276;8957;1631;12870;6836;9108;6876;5077
3264,2978;7744;6856;9210;4859;6674;5120;5077;1724;852
3265,1464;1927;12114;2465;12746;9021;11152;2291;1417;12906
3266,9744;983;7832;6718;5972;12331;4989;1848;4223;9906
3267,1026;2728;4920;1258;486;5092;6456;1120;5398;7433
3268,2700;3046;10542;4247;2239;9577;5807;1126;5574;2064
3269,11501;4086;6317;10220;8431;5533;11744;4678;7608;11197
3270,5443;9174;4066;3645;6659;5379;7042;7240;4089;2427
3271,2272;5209;8159;8847;3782;389;2861;455;6361;4088
3272,7550;3841;3132;4923;6919;8738;350;10500;7157;11473
3273,4778;244;11698;9618;7813;912;8176;5887;403;8326
3274,1295;6296;4694;7147;6588;10328;1537;5980;11867;43
3275,7226;133;7058;10248;10904;10154;3727;893;10259;7522
3276,2038;10102;1828;8885;9511;11505;7066;5310;3455;6172
3277,5096;6146;923;11793;10658;3108;6986;7044;3408;3724
3278,1551;4393;2084;2488;11802;6830;5762;1211;10827;3189
3279,466;4376;5143;10132;593;9497;10210;11966;6416;9078
3280,10963;1452;6532;7286;8758;4782;7611;8211;4177;11256
3281,2719;3592;5778;1789;5432;6230;10352;447;5014;5491
3282,2952;1154;2637;6567;4839;5190;7433;10234;6563;251
3283,4562;797;10648;7439;8794;12238;128;9432;11465;7924
3284,6396;6913;1333;5978;12870;5938;7064;2177;6836;12057
3285,11528;1939;5110;6302;2298;3743;4617;12158;2963;10878
3286,5235;795;8568;11620;6562;5728;12003;12796;8580;1941
3287,4812;6606;10916;9150;10213;12472;5505;1070;5900;11176
3288,8402;9067;6111;1400;1305;9540;3163;8847;3882;7766
3289,3328;3887;762;7146;10738;5898;7217;6664;1159;2668
3290,711;1546;8216;11693;5911;7382;8743;3606;8898;209
3291,5621;3578;5598;9475;6366;1710;2174;4187;115;11479
3292,12489;2868;5533;377;12150;6530;6194;9970;11206;10916
3293,81;4274;7282;4769;10668;751;404;5608;6086;9335
3294,9867;2468;11591;2319;11596;3137;2111;6937;9850;9700
3295,772;4519;304;1229;1914;2076;12490;3398;9932;7424
3296,1871;11017;8097;1198;8159;4854;2792;10173;903;9939
3297,2407;2321;4284;4786;4230;4172;4961;4144;6356;8585
3298,2252;10827;336;4512;4273;3189;3309;11839;4126;10304
3299,11029;7080;8728;113;5092;11655;4807;12918;11306;3398
3300,6666;3595;917;1253;5970;11046;1584;6849;12263;2395
3301,9557;5508;3769;10430;489;627;389;5373;5913;6920
3302,11938;9063;7382;5954;2390;12882;12167;10324;10537;3055
3303,10560;3093;855;4223;477;5028;5025;9067;1421;2089
3304,11978;3213;4477;1455;7364;2965;11849;4554;2735;6816
3305,7242;11827;11314;8401;11053;11402;7099;4087;10380;5968
3306,7022;7857;1469;8163;9325;3794;4089;11223;2842;1748
3307,12563;12616;1575;10448;4683;8792;4766;10003;10074;4819
3308,3981;9336;12117;7715;5415;6699;2946;729;7739;7971
3309,7989;5548;10827;3189;4512;12315;457;4393;3298;11755
3310,3552;4784;6492;2222;5923;2786;1547;402;10506;1022
3311,5052;7784;77;10351;4279;5850;3541;4904;8251;10254
3312,12133;8171;10235;4730;4126;5413;266;3896;2850;4443
3313,4089;3248;5260;5952;11272;1334;7573;11976;10214;8938
3314,8930;6266;5072;9124;8337;12737;12574;10651;140;5794
3315,6905;1563;7023;10373;6118;400;3827;12540;3351;9317
3316,2155;12306;508;3227;8372;3139;2509;12785;3154;3048
3317,8012;11276;5182;8903;541;5162;12919;3491;367;12926
3318,11061;7163;8968;6963;1724;582;5745;3879;8853;12246
3319,7130;2858;4602;983;2;11416;5475;2524;7459;2757
3320,5115;10814;12384;10501;8276;11505;11560;1480;514;3592
3321,8402;1714;6450;9190;9867;12326;9615;3402;7511;5472
3322,3678;6470;11596;9516;4116;10705;1595;5641;6855;9169
3323,8312;10794;12709;5126;6459;498;3941;6862;3862;1307
3324,1459;8765;5125;12321;11795;8784;6506;3781;761;6903
3325,10784;5817;6226;2742;7997;2303;11026;4814;12692;10039
3326,1434;5571;1341;2004;3463;10154;692;8007;10137;600
3327,12158;12781;8825;7077;6321;3039;6267;6599;2621;9175
3328,7121;3289;9023;8120;6416;9804;2665;8287;8874;549
3329,4166;10586;4695;798;8251;3604;4590;7982;4210;909
3330,4733;9940;9434;3883;4022;4749;343;10856;3381;8442
3331,2762;6564;6425;9418;11960;10954;4774;6405;1804;10295
3332,4121;12322;5797;1028;161;234;8085;6114;8034;4225
3333,3260;12651;4744;1893;34;3201;7672;8017;7062;6600
3334,1065;11118;367;10612;2194;2484;5193;12361;12580;7345
3335,7392;2159;10895;5343;601;1695;8568;12359;10250;6633
3336,9231;11607;10250;12346;11970;11194;2270;324;11866;386
3337,12297;8982;2477;6910;9434;2845;5023;9450;3139;9593
3338,8794;150;243;1449;7439;9816;4562;11643;8394;5513
3339,3673;1796;5361;12623;2157;79;12299;3539;2817;7838
3340,6164;10894;9312;8972;4203;7033;7352;1133;12730;7043
3341,11069;2392;10979;6039;2128;53;4277;4719;1326;9500
3342,10160;6448;5839;1349;1337;12370;737;1496;7161;6356
3343,10500;2215;1367;602;10718;3787;1994;8539;4109;6666
3344,7103;7688;2543;12386;2869;580;6558;9587;9000;4759
3345,12580;4313;8698;3959;9340;2953;9385;11930;4276;8292
3346,5744;5333;1242;3851;1858;11018;8028;8841;4696;5555
3347,6229;6941;3900;4508;10504;12546;2206;12162;5691;12769
3348,6194;10351;9721;11965;12739;11690;10042;6863;7775;9309
3349,3194;6188;5375;6342;3797;6633;11896;5491;6475;577
3350,8534;5688;1171;8487;2747;3284;9926;6975;7012;4937
3351,11429;855;8549;5164;6901;1591;11142;1638;8211;2663
3352,2137;10095;11847;10693;3533;7452;673;10852;1911;10344
3353,9656;11096;92;4368;6005;10204;2001;12026;7155;10312
3354,11194;5612;4514;12358;11729;8719;798;5463;5871;9992
3355,11399;5511;11954;9451;3694;6823;4435;3699;3020;9207
3356,4086;5929;2773;4325;4838;5402;5268;12239;2966;5669
3357,7683;11960;138;4299;12765;9870;12291;4950;1289;12678
3358,12147;7157;6491;6504;6825;6492;5195;7824;8764;7307
3359,11840;7779;7883;2824;1992;9328;1007;146;8029;7275
3360,316;207;995;2589;7458;1163;9088;9204;12759;2385
3361,9128;7989;11839;1551;959;2488;4393;10304;12315;1746
3362,6520;11730;12367;3169;2581;2416;4430;5168;1602;5473
3363,11929;11197;12625;7323;9449;7071;11915;11922;8866;1968
3364,6998;2994;8000;10080;12896;8052;4699;8755;6130;9386
3365,12656;1025;12098;5642;4099;10263;9034;6135;11045;9331
3366,7319;12028;12888;3210;9194;11007;947;876;12232;4829
3367,9563;2768;7208;315;11670;2517;12073;4863;12052;5820
3368,1196;1864;1937;370;1841;12690;7263;7910;8175;10250
3369,11208;5670;6743;33;4030;8610;9086;4051;6952;3722
3370,7484;1135;6613;7428;4912;6296;8378;3352;11275;8780
3371,7241;2169;5702;1408;5847;12403;1639;4287;8297;8940
3372,10121;10977;457;5775;3656;4879;2607;310;234;11113
3373,3490;4078;11932;10067;4110;10721;5129;12065;9225;12757
3374,12414;11546;10826;6793;5775;2116;11613;11664;9154;9512
3375,3111;4968;2318;10650;1826;3438;1989;9630;12139;4245
3376,11117;12449;7006;4526;12910;4063;10902;6894;6896;8957
3377,4189;10950;12283;12484;11501;810;6986;11464;9722;11664
3378,9124;7537;8264;11106;11917;9158;4602;9069;5925;4245
3379,4530;11193;12359;9030;6174;7062;8504;1893;9451;3899
3380,11074;7881;1584;10543;8182;12241;11771;6699;9396;12462
3381,7695;4806;11208;12419;264;5918;12399;12309;2825;4303
3382,6590;6915;4822;12114;6455;1624;6386;12714;8187;9513
3383,587;2214;4599;1740;717;6313;11961;6307;120;8562
3384,4924;10733;2504;8399;12815;3302;3703;12905;9857;12041
3385,10426;7117;2084;692;2049;8386;10723;4926;1450;582
3386,2646;1753;6344;11525;9823;2049;6423;4013;12470;3926
3387,8875;11092;7267;9837;2147;10288;6845;7147;2605;11437
3388,9556;3971;11943;2508;1655;4871;11329;4171;9853;3322
3389,10094;10414;8840;7707;8950;2419;874;2142;10678;12427
3390,4450;4915;7144;8946;6385;4934;10423;8745;3001;10858
3391,5423;8705;2247;8840;8690;7006;5510;5843;10375;5823
3392,3893;2358;6352;9565;11736;205;37;1409;5188;3670
3393,12223;6568;11003;2048;2285;9804;9417;4104;10894;10479
3394,1217;4608;4512;10816;10728;10702;9474;1196;7265;6783
3395,4691;3114;7272;8267;9840;5641;3050;9435;9332;1042
3396,9970;6234;12214;7478;7350;7403;5235;9903;5320;5038
3397,10410;3134;2082;498;8734;12207;7526;670;9484;279
3398,6211;11711;2269;5680;11144;2721;9223;3492;7160;4110
3399,8553;10376;12676;6618;1280;10113;11615;8682;6905;6802
3400,5967;8009;9240;107;9734;1479;5941;2155;7903;7147
3401,12591;12767;655;11595;7340;10885;405;9947;8565;10155
3402,1642;8507;9494;2235;1218;11311;3321;4074;6886;1441
3403,175;7784;9642;3043;10265;132;7274;7024;9029;1275
3404,1721;7280;5317;866;2748;10493;3654;2729;1526;8780
3405,4789;10074;7696;12666;12613;337;10475;1487;1066;4495
3406,10942;10444;5929;10969;5883;4316;4325;8071;7436;6818
3407,4401;10164;2140;419;12007;9514;11008;1512;8900;11681
3408,2976;158;9566;3277;8774;12611;11757;11277;12050;4988
3409,6848;2935;9957;3632;1346;9049;9405;790;3704;8459
3410,10901;5050;7061;8760;7137;10589;1240;6645;12287;11720
3411,3847;12026;5050;10646;9983;8390;11109;10477;5690;7908
3412,355;11996;4088;9606;8845;2272;5357;3782;2179;6361
3413,889;10334;7026;4561;4117;10251;9461;6125;4279;4829
3414,7517;4611;8601;5638;8106;11764;8490;4933;5958;2338
3415,7287;2709;2666;2943;7312;2783;806;7487;170;12134
3416,9020;4401;3125;10918;1833;4734;7546;5950;7136;203
3417,12703;1773;2911;1222;5377;4535;7719;8407;9792;5662
3418,12614;9247;6407;6674;11543;878;8016;9969;4373;2214
3419,3881;4587;8995;7522;10826;9792;11762;5378;10081;2808
3420,9159;10416;6002;11351;6615;10148;4878;6817;4901;11393
3421,5353;4766;3647;6254;10931;5525;12924;8918;1017;4424
3422,2967;9987;2467;4957;10184;11;12889;7112;2375;7934
3423,8962;5287;2709;9902;8800;8554;10716;1496;6894;3780
3424,4301;3835;3940;1640;8703;11393;12883;3795;12222;6862
3425,11536;967;9755;694;7001;12254;8437;12146;268;8711
3426,322;11096;9062;12353;4329;6966;10959;7900;11425;11299
3427,5790;7266;6386;9986;11494;8186;6676;645;4279;188
3428,1231;12904;10443;10763;7028;7076;11379;7581;940;5186
3429,12770;10607;5741;5318;1587;5282;1740;5709;6542;5739
3430,938;10982;172;6267;4774;6821;12683;6232;3487;6319
3431,3927;5083;11853;5698;7454;4970;3074;2138;11301;10643
3432,2103;12028;10563;3597;2482;900;7409;2655;10673;11032
3433,8963;8882;3488;8684;516;688;10764;4321;5458;11550
3434,4347;8203;9561;6385;8723;10799;8040;12610;642;9297
3435,2946;5915;9470;10454;6085;2378;5510;9613;5843;11529
3436,11246;11753;8728;10557;4417;7221;12671;10009;11594;11478
3437,851;12676;6813;4730;146;2212;2349;6374;4477;10330
3438,11678;12654;5068;3762;3375;1599;11394;315;6614;958
3439,4248;8927;10315;10747;2975;2662;12292;9211;11286;12179
3440,10136;3628;9529;5960;6593;11749;9929;1782;3682;10997
3441,1998;5678;11326;6540;10593;11786;12788;12917;8274;14
3442,2427;4066;6659;7042;12280;2939;6268;6529;3729;159
